date_time,source_key,ambient_temperature,module_temperature,irradiation,date,time
2020-05-16 11:00:00,iq8k7ZNt4Mwm3w0,34.151093499999995,61.63474146666668,0.9198567633333332,2020-05-16,11:00:00
2020-05-16 11:15:00,iq8k7ZNt4Mwm3w0,34.838311733333335,62.845888866666655,0.930322056,2020-05-16,11:15:00
2020-05-16 11:30:00,iq8k7ZNt4Mwm3w0,34.8309061724138,63.092098931034485,0.9810386655172416,2020-05-16,11:30:00
2020-05-16 11:45:00,iq8k7ZNt4Mwm3w0,35.47820933333332,63.82718396666667,0.9896192403333331,2020-05-16,11:45:00
2020-05-16 12:00:00,iq8k7ZNt4Mwm3w0,36.231302137931024,66.0162788275862,0.9797943403448274,2020-05-16,12:00:00
2020-05-16 12:15:00,iq8k7ZNt4Mwm3w0,36.358955866666655,62.1692596,0.6037395006666664,2020-05-16,12:15:00
2020-05-16 12:30:00,iq8k7ZNt4Mwm3w0,35.73488673333333,55.99414356666667,0.731962184,2020-05-16,12:30:00
2020-05-16 12:45:00,iq8k7ZNt4Mwm3w0,35.67410289655172,53.97351393103448,0.4870487120689654,2020-05-16,12:45:00
2020-05-16 13:00:00,iq8k7ZNt4Mwm3w0,35.51978066666666,53.70854493333333,0.70216736,2020-05-16,13:00:00
2020-05-16 13:15:00,iq8k7ZNt4Mwm3w0,35.95901182758621,54.6805472413793,0.6825979027586205,2020-05-16,13:15:00
2020-05-16 13:30:00,iq8k7ZNt4Mwm3w0,36.162999766666665,57.33585800000001,0.8414354963333333,2020-05-16,13:30:00
2020-05-16 13:45:00,iq8k7ZNt4Mwm3w0,35.903057700000005,52.909612033333325,0.4480849389999999,2020-05-16,13:45:00
2020-05-16 14:00:00,iq8k7ZNt4Mwm3w0,35.1703901724138,48.407383448275866,0.634171807586207,2020-05-16,14:00:00
2020-05-16 14:15:00,iq8k7ZNt4Mwm3w0,35.07013266666666,47.87680756666668,0.713821422,2020-05-16,14:15:00
2020-05-16 14:30:00,iq8k7ZNt4Mwm3w0,35.35950041379311,51.45765844827587,0.7975343986206896,2020-05-16,14:30:00
2020-05-16 14:45:00,iq8k7ZNt4Mwm3w0,35.03316013333334,47.3765094,0.464079111,2020-05-16,14:45:00
2020-05-16 15:00:00,iq8k7ZNt4Mwm3w0,34.605278500000004,44.74481596666666,0.443339748,2020-05-16,15:00:00
2020-05-16 15:15:00,iq8k7ZNt4Mwm3w0,34.166512275862075,40.970847448275855,0.304116098275862,2020-05-16,15:15:00
2020-05-16 15:30:00,iq8k7ZNt4Mwm3w0,34.53725489999999,42.3535389,0.3934120083333333,2020-05-16,15:30:00
2020-05-16 15:45:00,iq8k7ZNt4Mwm3w0,34.33549355172413,41.21859306896552,0.3116804148275861,2020-05-16,15:45:00
2020-05-16 16:00:00,iq8k7ZNt4Mwm3w0,34.15994656666666,39.690612866666655,0.222285774,2020-05-16,16:00:00
2020-05-16 16:15:00,iq8k7ZNt4Mwm3w0,33.8724427586207,38.416914103448285,0.2192462375862069,2020-05-16,16:15:00
2020-05-16 16:30:00,iq8k7ZNt4Mwm3w0,33.260399433333326,37.33207720000001,0.1167878973333333,2020-05-16,16:30:00
2020-05-16 16:45:00,iq8k7ZNt4Mwm3w0,31.583788233333337,33.56913959999999,0.0669655043666666,2020-05-16,16:45:00
2020-05-16 17:00:00,iq8k7ZNt4Mwm3w0,31.56179186206896,33.81071955172414,0.0890762916206896,2020-05-16,17:00:00
2020-05-16 17:15:00,iq8k7ZNt4Mwm3w0,31.8386771,32.7122988,0.0307999431833333,2020-05-16,17:15:00
2020-05-16 17:30:00,iq8k7ZNt4Mwm3w0,31.22422073333334,29.016643266666662,0.0055210760799999,2020-05-16,17:30:00
2020-05-16 17:45:00,iq8k7ZNt4Mwm3w0,30.526303172413797,27.029708379310335,0.0027049280665517,2020-05-16,17:45:00
2020-05-16 18:00:00,iq8k7ZNt4Mwm3w0,29.6090585,26.4780304,0.0,2020-05-16,18:00:00
2020-05-16 18:15:00,iq8k7ZNt4Mwm3w0,29.016219655172417,26.25001072413793,0.0004274467713793,2020-05-16,18:15:00
2020-05-16 18:30:00,iq8k7ZNt4Mwm3w0,29.1915681,26.274048066666676,0.001152606812,2020-05-16,18:30:00
2020-05-16 18:45:00,iq8k7ZNt4Mwm3w0,29.557291533333327,25.794328700000005,0.0006664907476666,2020-05-16,18:45:00
2020-05-16 19:00:00,iq8k7ZNt4Mwm3w0,30.232590344827585,27.727659999999997,0.0014265874813793,2020-05-16,19:00:00
2020-05-16 19:15:00,iq8k7ZNt4Mwm3w0,29.965409300000005,29.1194042,8.698919513333332e-05,2020-05-16,19:15:00
2020-05-16 19:30:00,iq8k7ZNt4Mwm3w0,29.82385472413793,28.76035496551724,0.0,2020-05-16,19:30:00
2020-05-16 19:45:00,iq8k7ZNt4Mwm3w0,29.420118100000003,28.404772933333334,0.0,2020-05-16,19:45:00
2020-05-16 20:00:00,iq8k7ZNt4Mwm3w0,28.763137344827587,27.835330310344837,0.0,2020-05-16,20:00:00
